koi_period,koi_duration,koi_depth,koi_prad,koi_snr,koi_disposition,mission
3.6257584,2.814,10450.0,12.2058,10.0,CONFIRMED,TESS
3.790687,2.958,15240.0,12.9604,10.0,CONFIRMED,TESS
0.58228,0.691,3170.0,7.80197,10.0,CANDIDATE,TESS
3.9602774,0.884,6193.0,24.4489,10.0,FALSE POSITIVE,TESS
2.8456505,2.556,2681.0,6.4972,10.0,CONFIRMED,TESS
7.7517472,3.761,861.0,11.6856,10.0,FALSE POSITIVE,TESS
1.1159326,1.013,840.0,6.17322,10.0,CONFIRMED,TESS
6.203496,5.715,810.0,9.93735,10.0,CONFIRMED,TESS
5.7525797,5.4071598,5284.9525713,12.7442838,10.0,CANDIDATE,TESS
12.9281223,3.9850989,4105.1705253,9.974436,10.0,CONFIRMED,TESS
3.1630387,4.661,1130.0,6.82612,10.0,FALSE POSITIVE,TESS
10.7189647,3.9269424,7404.3059814,22.4497849,10.0,CANDIDATE,TESS
1.9126596,2.178,372.0,2.2474,10.0,CONFIRMED,TESS
7.2972359,0.827,3780.0,13.2402,10.0,CANDIDATE,TESS
1.476869,1.451,2670.0,13.2219,10.0,FALSE POSITIVE,TESS
3.4082154,3.901,10060.0,16.7879,10.0,CONFIRMED,TESS
6.4967452,1.8,4930.0,19.5904,10.0,CONFIRMED,TESS
3.4523955,1.624,13260.0,10.2673,10.0,CONFIRMED,TESS
3.8539027,2.906,14520.0,11.8808,10.0,CONFIRMED,TESS
5.066175,6.2992409,1350.0,7.69012,10.0,CONFIRMED,TESS
0.6293198,1.129,3730.0,4.46635,10.0,FALSE POSITIVE,TESS
3.1292868,1.545,7430.0,12.0419,10.0,CONFIRMED,TESS
2.5981987,1.412,14260.0,11.5397,10.0,CONFIRMED,TESS
1.5292851,1.167,2800.0,12.6875,10.0,CONFIRMED,TESS
2.4756487,2.461,4370.0,5.25914,10.0,CONFIRMED,TESS
3.4711465,1.606,10070.0,11.1759,10.0,CONFIRMED,TESS
3.5746058,1.153,6040.0,11.6965,10.0,CONFIRMED,TESS
4.0944492,4.233,5890.0,12.8011,10.0,CONFIRMED,TESS
2.1415519,2.989,1060.0,4.72287,10.0,CONFIRMED,TESS
3.4180406,2.242,5200.0,6.58171,10.0,CONFIRMED,TESS
3.6977167,0.9308263,4755.6707294,2.942044,10.0,CONFIRMED,TESS
3.8821916,3.126,2670.0,5.57096,10.0,CONFIRMED,TESS
3.6506781,2.79,20370.0,12.1655,10.0,CONFIRMED,TESS
1.3225635,1.683,13750.0,11.5804,10.0,CONFIRMED,TESS
0.5566811,0.473,3250.0,13.2433,10.0,CANDIDATE,TESS
6.409365,1.707,11300.0,12.1252,10.0,CONFIRMED,TESS
4.3169755,4.523,4670.0,10.9284,10.0,CONFIRMED,TESS
5.8259928,2.442,12800.0,14.0157,10.0,CONFIRMED,TESS
5.6605693,1.6631704,3856.1060852,2.4070872,10.0,CONFIRMED,TESS
11.3795653,2.2350305,3147.0461739,2.2539464,10.0,CONFIRMED,TESS
3.3601377,1.413245,972.9589363,1.1843718,10.0,CONFIRMED,TESS
4.6636858,2.604,11110.0,12.5117,10.0,CONFIRMED,TESS
2.169466,1.653,1780.0,5.81205,10.0,CONFIRMED,TESS
1.9422802,2.768,8140.0,15.1178,10.0,CONFIRMED,TESS
6.1735306,3.163,12950.0,11.2676,10.0,CONFIRMED,TESS
3.6364993,3.509,16700.0,16.4306,10.0,CONFIRMED,TESS
18.010652,4.952,4580.0,12.5654,10.0,CONFIRMED,TESS
1.8851834,1.428,5450.0,17.0369,10.0,CONFIRMED,TESS
4.007232,4.78,10360.0,18.1614,10.0,CANDIDATE,TESS
2.3540172,2.36,6660.0,14.4919,10.0,FALSE POSITIVE,TESS
2.3540163,2.416,10020.0,15.1575,10.0,CONFIRMED,TESS
2.4759733,1.0466923,386.7493472,2.8062638,10.0,CANDIDATE,TESS
10.7448417,3.298,38070.0,11.9772,10.0,CONFIRMED,TESS
5.7604868,3.08,14580.0,14.0917,10.0,CONFIRMED,TESS
1.2434016,0.939,4070.0,5.66309,10.0,FALSE POSITIVE,TESS
2.4993895,2.99,10610.0,12.9239,10.0,CONFIRMED,TESS
4.9640641,4.908,4910.0,13.6926,10.0,CONFIRMED,TESS
7.5420435,3.854,7720.0,9.55159,10.0,CONFIRMED,TESS
1.3164901,1.389,3580.0,11.2218,10.0,FALSE POSITIVE,TESS
2.7625084,2.037,16160.0,10.8143,10.0,CONFIRMED,TESS
3.3759446,3.538,1270.0,6.03548,10.0,CONFIRMED,TESS
3.3098458,2.2676536,19158.8321817,12.4316228,10.0,CANDIDATE,TESS
2.1473577,2.706,2300.0,10.0889,10.0,CONFIRMED,TESS
4.162733,3.319,12870.0,11.1057,10.0,CONFIRMED,TESS
0.708548,0.845,800.0,4.66694,10.0,CONFIRMED,TESS
3.3843865,3.845,10730.0,16.224,10.0,CONFIRMED,TESS
1.4875055,1.874,44400.0,18.3083,10.0,CONFIRMED,TESS
0.1846924,0.386,1390.0,4.10645,10.0,CANDIDATE,TESS
3.9471513,1.993,16080.0,18.7538,10.0,CONFIRMED,TESS
0.6711626,1.168,2330.0,12.243,10.0,CONFIRMED,TESS
1.7246234,1.979,11820.0,15.5191,10.0,CONFIRMED,TESS
4.0350169,2.108,25420.0,12.5268,10.0,CONFIRMED,TESS
0.7418594,1.5026958,2983.6257317,6.0238347,10.0,FALSE POSITIVE,TESS
2.5082498,1.393,16210.0,20.6073,10.0,CONFIRMED,TESS
0.9953936,2.238,280.0,1.35321,10.0,CONFIRMED,TESS
0.7029205,1.325,2480.0,7.51559,10.0,FALSE POSITIVE,TESS
3.7170532,3.751,7220.0,15.999,10.0,CONFIRMED,TESS
4.5879078,3.464,2040.0,5.59491,10.0,CONFIRMED,TESS
1.9663653,1.637,29670.0,13.2267,10.0,CONFIRMED,TESS
3.4771921,2.002,3250.0,11.1486,10.0,FALSE POSITIVE,TESS
3.3328544,6.488,2300.0,13.2674,10.0,CONFIRMED,TESS
3.1474843,0.913,5640.0,12.7493,10.0,CONFIRMED,TESS
0.5417947,1.1716379,537.9244902,2.8738733,10.0,FALSE POSITIVE,TESS
0.5348968,0.504,6240.0,5.99059,10.0,CANDIDATE,TESS
2.9884191,3.575,12890.0,16.3009,10.0,CONFIRMED,TESS
1.1472535,1.789,4090.0,17.228,10.0,FALSE POSITIVE,TESS
1.7932884,3.299,16170.0,22.7665,10.0,CANDIDATE,TESS
4.9208778,3.888,5680.0,12.4437,10.0,CONFIRMED,TESS
0.5209929,1.101,8570.0,18.4513,10.0,CANDIDATE,TESS
4.7838171,2.035,10210.0,11.571,10.0,CONFIRMED,TESS
6.9724832,5.156,4110.0,18.9679,10.0,CONFIRMED,TESS
0.9195617,1.153,9180.0,8.69931,10.0,CANDIDATE,TESS
7.4710819,2.511,24880.0,12.8097,10.0,CONFIRMED,TESS
4.9197461,3.023,10380.0,12.6447,10.0,CONFIRMED,TESS
1.6281719,2.128,12020.0,15.3377,10.0,CONFIRMED,TESS
0.9422588,1.46,1060.0,3.75015,10.0,FALSE POSITIVE,TESS
3.3187528,1.96,6490.0,9.77184,10.0,CONFIRMED,TESS
1.5622382,1.676,3230.0,18.0467,10.0,CANDIDATE,TESS
3.4813976,2.694,21800.0,20.9129,10.0,CONFIRMED,TESS
4.5302876,2.713,22840.0,12.3919,10.0,CONFIRMED,TESS
1.5971584,3.429,5070.0,17.7465,10.0,FALSE POSITIVE,TESS
4.8000953,1.9968681,5241.0677476,17.0718101,10.0,FALSE POSITIVE,TESS
0.4405893,1.075,1850.0,6.74949,10.0,FALSE POSITIVE,TESS
6.1214801,3.861,17560.0,17.6327,10.0,CONFIRMED,TESS
3.9072351,3.366,14650.0,13.9055,10.0,CANDIDATE,TESS
2.276734,1.832,3620.0,10.8605,10.0,CONFIRMED,TESS
1.0191022,1.228,2230.0,7.10309,10.0,CONFIRMED,TESS
7.2748135,3.779,15010.0,17.4324,10.0,CANDIDATE,TESS
0.934057,1.318,620.0,13.4544,10.0,CONFIRMED,TESS
1.5080197,1.032,1790.0,3.01287,10.0,CONFIRMED,TESS
3.9934418,1.9693065,5801.8957159,4.2556645,10.0,CONFIRMED,TESS
4.5697688,3.369,9780.0,17.1535,10.0,CONFIRMED,TESS
3.8454384,4.736,4590.0,13.6848,10.0,FALSE POSITIVE,TESS
0.5993364,1.024,2180.0,14.3367,10.0,CANDIDATE,TESS
4.4430866,1.787,8800.0,21.1475,10.0,CONFIRMED,TESS
3.7804749,3.615,22150.0,17.9247,10.0,FALSE POSITIVE,TESS
3.4590552,3.001,8820.0,17.1001,10.0,CONFIRMED,TESS
1.9297769,1.701,4540.0,7.58229,10.0,CONFIRMED,TESS
4.4445101,2.737,16730.0,14.6892,10.0,CONFIRMED,TESS
2.9038027,3.511,5860.0,13.4427,10.0,FALSE POSITIVE,TESS
0.299039,0.7218103,5780.6664824,2.5153001,10.0,CONFIRMED,TESS
4.9062135,1.671,7400.0,17.7815,10.0,CONFIRMED,TESS
2.7636665,1.279,6370.0,5.94208,10.0,CONFIRMED,TESS
2.3044132,3.102,20290.0,22.8234,10.0,CONFIRMED,TESS
0.2573207,0.629,1330.0,4.81101,10.0,FALSE POSITIVE,TESS
3.7576217,4.483,7680.0,16.0563,10.0,CONFIRMED,TESS
4.3217658,5.515,2640.0,12.7289,10.0,CONFIRMED,TESS
4.0646554,2.813,7700.0,8.30577,10.0,CONFIRMED,TESS
3.0071496,4.461,3310.0,8.05598,10.0,FALSE POSITIVE,TESS
11.4707838,3.698,1575.0,1.86599,10.0,CONFIRMED,TESS
2.3341583,3.553,10070.0,20.0937,10.0,CONFIRMED,TESS
3.7482756,4.989,5010.0,14.0065,10.0,CONFIRMED,TESS
7.1185659,1.734,3920.0,12.5411,10.0,CONFIRMED,TESS
0.3559702,0.523,2320.0,6.23347,10.0,CONFIRMED,TESS
4.7654865,4.43,6120.0,14.441,10.0,CONFIRMED,TESS
3.6337247,1.763,15330.0,11.4562,10.0,CONFIRMED,TESS
4.808498,1.405,11010.0,15.0839,10.0,CONFIRMED,TESS
4.2380604,3.385,13070.0,13.0206,10.0,CONFIRMED,TESS
3.994474,4.436,14090.0,18.9963,10.0,CONFIRMED,TESS
1.4367914,2.178,23180.0,16.9266,10.0,CONFIRMED,TESS
10.1843061,1.7293131,839.9896915,2.4497061,10.0,CONFIRMED,TESS
7.7538288,3.454,6560.0,9.7807,10.0,CONFIRMED,TESS
5.4139736,2.952,8400.0,15.5249,10.0,CONFIRMED,TESS
3.5266608,2.105,1320.0,5.79479,10.0,CONFIRMED,TESS
1.962292,2.935,20910.0,17.4523,10.0,CONFIRMED,TESS
4.8033954,0.9062451,867.1363349,4.4901713,10.0,CONFIRMED,TESS
12.4498835,5.45,1827.0,20.0559,10.0,FALSE POSITIVE,TESS
11.4045112,3.947,760.0,4.0961,10.0,CONFIRMED,TESS
3.9919157,2.938,535.0,2.45988,10.0,CONFIRMED,TESS
9.4453763,2.659,863.0,1.77547,10.0,CONFIRMED,TESS
3.1660849,2.6922287,5175.0320686,10.333405,10.0,CONFIRMED,TESS
5.5765364,2.3140477,642.4206976,4.5613031,10.0,CONFIRMED,TESS
8.4035706,3.906,490.0,2.0563,10.0,CONFIRMED,TESS
5.5553784,2.256,1050.0,13.2411,10.0,FALSE POSITIVE,TESS
3.0750728,2.219,510.0,3.62818,10.0,FALSE POSITIVE,TESS
4.5654898,2.3029332,8572.2024128,14.6507235,10.0,CONFIRMED,TESS
5.479335,4.7009896,9196.3437964,15.1849562,10.0,CONFIRMED,TESS
3.4044402,1.895,7190.0,15.4118,10.0,CONFIRMED,TESS
3.059168,4.992,7610.0,13.504,10.0,FALSE POSITIVE,TESS
6.2804387,3.263,10240.0,9.96788,10.0,CONFIRMED,TESS
4.0397189,3.655,15110.0,14.2282,10.0,CONFIRMED,TESS
4.3905983,2.3792658,8720.9304105,25.8544805,10.0,CANDIDATE,TESS
56.0045056,10.4337079,767.9192527,4.6074444,10.0,CONFIRMED,TESS
84.2607645,10.925059,440.1660616,3.4359102,10.0,CONFIRMED,TESS
22.8909855,2.465657,253.4100012,2.5594629,10.0,CONFIRMED,TESS
13.3454771,3.135485,24630.385709,12.027246,10.0,CONFIRMED,TESS
0.2856701,0.297,1990.0,13.6948,10.0,CONFIRMED,TESS
2.8798613,4.111,4820.0,11.5292,10.0,CONFIRMED,TESS
2.2087864,4.045,4710.0,13.7924,10.0,CONFIRMED,TESS
5.9492615,4.304,7490.0,11.6197,10.0,CONFIRMED,TESS
5.3393042,2.965,2610.0,7.70059,10.0,CONFIRMED,TESS
4.6141256,1.566,4920.0,10.7957,10.0,FALSE POSITIVE,TESS
1.1468708,1.3965477,2762.6275979,11.7343018,10.0,FALSE POSITIVE,TESS
17.6174652,3.615,722.0,2.01411,10.0,CONFIRMED,TESS
4.2555436,5.058,2410.0,8.01392,10.0,CANDIDATE,TESS
2.6926692,3.101,4150.0,13.9087,10.0,CONFIRMED,TESS
2.6889686,2.677,10930.0,13.0858,10.0,CONFIRMED,TESS
1.8947564,2.1094288,4246.8573903,6.7240044,10.0,CONFIRMED,TESS
4.6391531,3.239,14100.0,13.8244,10.0,CONFIRMED,TESS
2.9646096,2.232,27860.0,15.291,10.0,FALSE POSITIVE,TESS
3.2379325,3.112,8340.0,11.1634,10.0,CONFIRMED,TESS
5.4521068,4.702,8170.0,15.3694,10.0,FALSE POSITIVE,TESS
0.879268,1.529,4550.0,11.9007,10.0,FALSE POSITIVE,TESS
1.3090665,2.844,209.0,0.97952,10.0,FALSE POSITIVE,TESS
1.532427,2.351,29020.0,19.4762,10.0,CONFIRMED,TESS
2.1663502,4.258,5930.0,14.4558,10.0,CONFIRMED,TESS
3.5514016,2.207,8480.0,11.8731,10.0,CONFIRMED,TESS
1.8882882,2.714,18080.0,17.6221,10.0,CONFIRMED,TESS
3.5524144,2.784,2060.0,8.52936,10.0,CONFIRMED,TESS
3.145502,2.411,6190.0,20.1993,10.0,FALSE POSITIVE,TESS
2.6792695,2.56,10530.0,13.9979,10.0,CONFIRMED,TESS
2.648845,2.131,16770.0,11.66,10.0,CONFIRMED,TESS
2.9510628,3.404,9480.0,13.623,10.0,CONFIRMED,TESS
32.332528,3.459632,2425.505189,3.028709,10.0,CONFIRMED,TESS
6.6329154,0.598,3190.0,7.47324,10.0,CONFIRMED,TESS
4.8257226,4.145,7650.0,14.7924,10.0,CONFIRMED,TESS
0.400777,0.886,2000.0,10.0625,10.0,CONFIRMED,TESS
3.2923881,1.427,26840.0,21.0823,10.0,CONFIRMED,TESS
0.9008643,1.419,2530.0,13.1071,10.0,CONFIRMED,TESS
3.4906402,1.586,4580.0,8.78597,10.0,FALSE POSITIVE,TESS
0.599092,1.232,1290.0,11.5931,10.0,FALSE POSITIVE,TESS
0.6216031,1.1570716,2344.6249758,8.6439547,10.0,CANDIDATE,TESS
3.9589903,3.5,13190.0,20.2505,10.0,CONFIRMED,TESS
4.5117221,1.785,313.0,1.40246,10.0,CONFIRMED,TESS
39.361947,4.535,552.0,1.84555,10.0,CONFIRMED,TESS
6.6269971,3.9371246,5104.9588771,11.1341925,10.0,CONFIRMED,TESS
11.4874782,4.063,16360.0,15.5181,10.0,CONFIRMED,TESS
1.1894812,3.047,4130.0,9.44872,10.0,FALSE POSITIVE,TESS
0.451685,0.262,1660.0,9.82852,10.0,CONFIRMED,TESS
1.5728416,1.947,21020.0,12.7462,10.0,CONFIRMED,TESS
5.6392638,4.436,7320.0,14.2003,10.0,CONFIRMED,TESS
9.3803217,4.508,8600.0,12.1477,10.0,CONFIRMED,TESS
3.7815683,2.0137346,15002.1659627,17.6651495,10.0,CONFIRMED,TESS
5.7655904,1.757,7910.0,19.7343,10.0,CONFIRMED,TESS
0.4057204,1.201,2620.0,6.83767,10.0,FALSE POSITIVE,TESS
5.2201338,2.584,6040.0,14.7463,10.0,FALSE POSITIVE,TESS
3.3004862,2.959105,2403.5706041,8.5365984,10.0,FALSE POSITIVE,TESS
3.4142143,4.212,3400.0,15.9231,10.0,CONFIRMED,TESS
6.2996307,1.918,9530.0,9.36407,10.0,CONFIRMED,TESS
3.4074188,3.111,18130.0,17.1042,10.0,CONFIRMED,TESS
2.0849517,3.099,2380.0,4.65169,10.0,FALSE POSITIVE,TESS
2.3252878,2.277571,29370.954615,12.8754,10.0,FALSE POSITIVE,TESS
711.7473963,6.7075614,1566.1541118,9.065007,10.0,CONFIRMED,TESS
4.7799716,4.976,5250.0,13.1891,10.0,CONFIRMED,TESS
2.9301843,4.218,6280.0,13.1989,10.0,CONFIRMED,TESS
2.0083269,4.37,1680.0,4.99539,10.0,CONFIRMED,TESS
2.935886,2.93,5900.0,14.3093,10.0,CONFIRMED,TESS
6.3350651,2.37,4160.0,15.3432,10.0,CONFIRMED,TESS
1.6020002,2.625,21520.0,18.6498,10.0,CONFIRMED,TESS
4.9182798,3.7931445,20620.2444335,17.0084738,10.0,CONFIRMED,TESS
3.1958886,1.548,10760.0,16.4567,10.0,CONFIRMED,TESS
17.3076615,4.843,8880.0,17.4207,10.0,CONFIRMED,TESS
14.9502738,4.464,8070.0,15.1651,10.0,CONFIRMED,TESS
10.3629429,3.168,5880.0,7.36873,10.0,CONFIRMED,TESS
7.4190257,2.472,11610.0,11.48,10.0,CONFIRMED,TESS
8.7858955,5.908,3910.0,10.3307,10.0,CONFIRMED,TESS
1.3475728,1.589,2570.0,18.0939,10.0,CONFIRMED,TESS
12.0040505,3.95,6890.0,7.9538,10.0,CONFIRMED,TESS
3.6128161,3.7292938,9701.7379772,17.5748151,10.0,CONFIRMED,TESS
4.0874138,2.061,7470.0,17.2785,10.0,CONFIRMED,TESS
21.05271,4.91,21440.0,36.6999,10.0,FALSE POSITIVE,TESS
4.6086828,4.283,13990.0,20.3715,10.0,CONFIRMED,TESS
2.9918201,2.231,3410.0,5.2899,10.0,FALSE POSITIVE,TESS
3.5947639,1.81,3070.0,5.10241,10.0,CONFIRMED,TESS
7.5010022,3.977,2550.0,7.05091,10.0,CONFIRMED,TESS
3.7062792,3.008,13910.0,13.4147,10.0,CONFIRMED,TESS
5.4631023,4.067,3070.0,5.85793,10.0,CONFIRMED,TESS
3.0688259,3.95,3010.0,9.43298,10.0,CONFIRMED,TESS
12.08837,3.106,5990.0,18.1866,10.0,FALSE POSITIVE,TESS
1.7701321,1.6631328,49803.4082445,10.9547,10.0,CONFIRMED,TESS
8.7614828,3.301,4200.0,11.807,10.0,CONFIRMED,TESS
7.0317936,2.962,19070.0,10.9551,10.0,CONFIRMED,TESS
3.0515894,3.2635858,5835.5643672,15.5322188,10.0,CONFIRMED,TESS
3.9216762,2.075,17400.0,13.1754,10.0,CONFIRMED,TESS
9.5680636,3.982,9400.0,9.53977,10.0,CONFIRMED,TESS
4.6957057,2.633,13800.0,10.543,10.0,CONFIRMED,TESS
10.3688702,2.4885919,15543.5949112,9.6582457,10.0,CONFIRMED,TESS
3.2003149,2.847,16320.0,18.204,10.0,CONFIRMED,TESS
3.0044799,3.19,11000.0,13.4546,10.0,CONFIRMED,TESS
1.3605223,0.715,1440.0,5.14347,10.0,CONFIRMED,TESS
4.3226285,2.908,9090.0,12.2227,10.0,CONFIRMED,TESS
7.3498345,4.0296279,5726.6329422,10.9465595,10.0,CONFIRMED,TESS
1.5720089,1.257,2730.0,8.25698,10.0,CONFIRMED,TESS
2.4249041,4.225,5630.0,13.9253,10.0,CONFIRMED,TESS
1.3868302,2.413,14190.0,14.7174,10.0,CONFIRMED,TESS
2.8457134,3.189,7050.0,10.8106,10.0,CONFIRMED,TESS
2.0391352,2.1,19130.0,11.8618,10.0,CONFIRMED,TESS
0.8054361,1.06,2980.0,8.06243,10.0,CANDIDATE,TESS
7.2041454,3.527,1970.0,10.8839,10.0,CONFIRMED,TESS
8.6681997,5.864,3880.0,11.0832,10.0,CONFIRMED,TESS
3.2569118,3.689,5960.0,15.9704,10.0,CONFIRMED,TESS
1.6363822,5.2796046,2383.8690387,10.6745489,10.0,FALSE POSITIVE,TESS
1.1239749,1.011,2190.0,5.17993,10.0,CONFIRMED,TESS
5.5698287,2.234,11620.0,13.1629,10.0,CONFIRMED,TESS
1.3328042,2.75,1960.0,7.33432,10.0,FALSE POSITIVE,TESS
2.0139493,1.554,5820.0,23.9926,10.0,CONFIRMED,TESS
4.942456,2.504,16530.0,12.1509,10.0,CONFIRMED,TESS
4.8306667,4.24,9790.0,14.4419,10.0,CONFIRMED,TESS
7.327945,2.896,13710.0,9.49027,10.0,CONFIRMED,TESS
0.7127815,1.154,26500.0,16.3576,10.0,CANDIDATE,TESS
3.525723,4.582,4730.0,12.6783,10.0,CONFIRMED,TESS
0.7123317,0.752,13070.0,13.7901,10.0,CONFIRMED,TESS
7.7925448,2.902988,16339.5347863,25.4471346,10.0,CONFIRMED,TESS
3.2006677,4.195,5500.0,15.3648,10.0,CONFIRMED,TESS
4.9186433,1.849,19840.0,10.544,10.0,CONFIRMED,TESS
2.7557652,1.889,14830.0,14.7906,10.0,CONFIRMED,TESS
2.8652288,1.785,14320.0,13.2096,10.0,CONFIRMED,TESS
3.3969441,2.4148687,10192.131158,14.4039682,10.0,CANDIDATE,TESS
3.2690486,3.666,6060.0,12.349,10.0,CONFIRMED,TESS
10.7844934,2.021,13750.0,6.26037,10.0,CONFIRMED,TESS
0.5542332,1.366,4400.0,16.3177,10.0,CONFIRMED,TESS
4.127728,1.411,14790.0,11.0098,10.0,CONFIRMED,TESS
1.5314941,2.4818244,19629.0085308,24.932622,10.0,CONFIRMED,TESS
1.9905105,2.62,2270.0,5.94241,10.0,FALSE POSITIVE,TESS
25.2580075,3.7100519,8447.1702956,8.7026468,10.0,CONFIRMED,TESS
2.0916623,3.274,5500.0,22.2405,10.0,CONFIRMED,TESS
4.6259138,2.91,10220.0,14.9419,10.0,CONFIRMED,TESS
4.0211797,4.198,3500.0,16.4291,10.0,CONFIRMED,TESS
4.4433921,3.414,6480.0,12.1784,10.0,FALSE POSITIVE,TESS
3.8331282,2.906,10410.0,12.9506,10.0,CONFIRMED,TESS
4.2672965,3.108,9340.0,18.7854,10.0,CONFIRMED,TESS
1.5252473,2.343,1730.0,9.59771,10.0,CONFIRMED,TESS
3.2517862,4.373,18310.0,13.6873,10.0,FALSE POSITIVE,TESS
1.8237148,1.322,22920.0,12.3326,10.0,CONFIRMED,TESS
5.6748327,1.783,8390.2038219,11.6571011,10.0,CONFIRMED,TESS
4.8405428,2.139,7030.0,8.96118,10.0,CONFIRMED,TESS
2.8371201,2.102,11560.0,13.1836,10.0,CONFIRMED,TESS
0.689421,1.233,3580.0,16.3132,10.0,CONFIRMED,TESS
0.426988,0.406,7230.0,11.5872,10.0,CONFIRMED,TESS
3.4859402,1.532,11410.0,14.101,10.0,CONFIRMED,TESS
2.3505698,2.768,11210.0,12.9823,10.0,CONFIRMED,TESS
4.3497551,3.704,1710.0,7.82395,10.0,CONFIRMED,TESS
1.3287182,1.7017624,9179.5074187,21.995993,10.0,CANDIDATE,TESS
3.5910692,2.891,29100.0,18.7998,10.0,CONFIRMED,TESS
3.6015056,3.024,13630.0,12.3972,10.0,CONFIRMED,TESS
4.8701613,2.623,12330.0,6.13443,10.0,CONFIRMED,TESS
3.4287311,2.3,34250.0,16.9576,10.0,CONFIRMED,TESS
9.162268,2.067,20340.0,11.8107,10.0,CANDIDATE,TESS
3.8996784,4.668,3420.0,12.1415,10.0,CONFIRMED,TESS
3.2783445,3.657,3140.0,8.32327,10.0,CONFIRMED,TESS
1.6709011,2.2820392,1210.5574745,5.3730452,10.0,FALSE POSITIVE,TESS
1.8865581,1.699,3150.0,7.71451,10.0,CONFIRMED,TESS
3.1228396,2.18,28060.0,13.4539,10.0,CONFIRMED,TESS
5.7217124,3.7733987,5455.5856088,9.1008936,10.0,CONFIRMED,TESS
7.4659746,2.396,3570.0,15.9063,10.0,CONFIRMED,TESS
5.5809252,2.545,10780.0,8.10167,10.0,CONFIRMED,TESS
3.00782,3.503,6510.0,12.7824,10.0,CONFIRMED,TESS
1.6566182,2.847,12290.0,15.7246,10.0,CONFIRMED,TESS
2.3627442,3.095,1870.0,5.15542,10.0,CONFIRMED,TESS
2.2060441,4.1301608,7122.1032213,18.0034887,10.0,CONFIRMED,TESS
1.5297119,2.297,2410.0,9.91839,10.0,CONFIRMED,TESS
5.1627718,3.139,19050.0,15.0573,10.0,FALSE POSITIVE,TESS
2.75753,1.376,1071.45,6.99891,10.0,FALSE POSITIVE,TESS
5.20807,3.249,29630.0,16.3192,10.0,CONFIRMED,TESS
2.090218,3.329,8180.0,19.2766,10.0,FALSE POSITIVE,TESS
7.7971071,1.873,23150.0,22.9819,10.0,CONFIRMED,TESS
1.6224281,2.013,1250.0,7.12755,10.0,CONFIRMED,TESS
3.2891219,2.948,8100.0,15.1457,10.0,FALSE POSITIVE,TESS
2.0958074,2.992,2350.0,7.63843,10.0,FALSE POSITIVE,TESS
8.61346,2.349,12840.0,20.6812,10.0,CONFIRMED,TESS
4.2768515,4.586,5000.0,12.027,10.0,CONFIRMED,TESS
3.9678136,4.238,760.0,2.81756,10.0,FALSE POSITIVE,TESS
3.365343,3.352,7700.0,16.7174,10.0,CONFIRMED,TESS
3.7440143,2.9949786,1773.5844948,7.2887349,10.0,CONFIRMED,TESS
9.5537684,3.414,18260.0,18.0441,10.0,CONFIRMED,TESS
5.4722557,6.366,1800.0,11.5748,10.0,CONFIRMED,TESS
1.7946783,3.306,2860.0,8.71041,10.0,CONFIRMED,TESS
4.2745762,4.288,3620.0,10.7453,10.0,CONFIRMED,TESS
5.1139634,2.24,7090.0,12.9912,10.0,CONFIRMED,TESS
3.052529,3.333,14090.0,16.9171,10.0,CONFIRMED,TESS
6.5832019,3.135,5280.0,7.13313,10.0,FALSE POSITIVE,TESS
5.9594909,2.201,15090.0,12.8042,10.0,CONFIRMED,TESS
6.70145,1.579,10940.0,8.15246,10.0,CONFIRMED,TESS
3.0327366,2.548,12000.0,19.6858,10.0,CONFIRMED,TESS
8.990904,1.78,6500.0,10.4018,10.0,CONFIRMED,TESS
3.9014904,4.83,9050.0,16.2567,10.0,CONFIRMED,TESS
2.5071775,3.0618698,14812.1573416,14.7740421,10.0,CONFIRMED,TESS
3.6794732,4.13,6360.0,11.3997,10.0,CONFIRMED,TESS
4.8206566,4.468,17740.0,15.025,10.0,CONFIRMED,TESS
3.3794034,3.332,3610.0,10.0889,10.0,CONFIRMED,TESS
3.5608112,3.389,4890.0,10.4972,10.0,CANDIDATE,TESS
3.9935853,2.846,19930.0,21.2425,10.0,CONFIRMED,TESS
3.4677103,2.234,10000.0,12.3649,10.0,CONFIRMED,TESS
3.9982381,2.867,53030.0,20.4596,10.0,CANDIDATE,TESS
0.3859142,1.189,5590.0,7.76491,10.0,FALSE POSITIVE,TESS
2.1357662,3.272,13310.0,18.0173,10.0,CONFIRMED,TESS
2.9677851,3.539855,18226.8366329,24.1966313,10.0,CONFIRMED,TESS
3.412893,2.6,15960.0,14.5305,10.0,CONFIRMED,TESS
2.24172,3.989,23700.0,28.4732,10.0,FALSE POSITIVE,TESS
3.5366051,2.587,12660.0,13.8209,10.0,CONFIRMED,TESS
2.9599541,3.523,7190.0,15.9636,10.0,CONFIRMED,TESS
2.3725483,1.543,5010.0,14.8302,10.0,CONFIRMED,TESS
13.2681095,3.554,2140.0,11.9718,10.0,FALSE POSITIVE,TESS
2.3304358,3.528,9320.0,17.6763,10.0,CONFIRMED,TESS
4.1343989,3.051,18320.0,18.5459,10.0,CONFIRMED,TESS
2.7020875,3.116,10040.0,15.6063,10.0,CONFIRMED,TESS
9.94915,3.968,22920.0,24.5989,10.0,CONFIRMED,TESS
5.939725,1.481,6600.0,14.4394,10.0,CONFIRMED,TESS
